zip,pop,cases,date,total_cases,n_leq5,cases_lag,totalcases_last,totalcases_last_max,rate_last,rate_last_max,rate_last_ci_upper,rate_last_ci_lower,current_rate,school_opening_status
56187,14610,1966,2020-10-29,1966,0,1781,185,185,126.62559890485969,126.62559890485969,144.8726093067224,108.37858850299693,126.62559890485969,All Distance
56201,23030,1387,2020-10-29,1387,0,1082,305,305,132.4359531046461,132.4359531046461,147.29914391024013,117.57276229905207,132.4359531046461,All Distance
56207,250,2,2020-10-29,2,1,2,0,4,0,160,316.8,0,0,All Distance
56208,1730,34,2020-10-29,34,0,26,8,8,46.24277456647399,46.24277456647399,78.28738245377187,14.198166679176113,46.24277456647399,Elem Hybrid / HS Distance
56209,2250,49,2020-10-29,49,0,37,12,12,53.33333333333333,53.33333333333333,83.50950740297777,23.157159263688897,53.33333333333333,All Distance
56211,440,14,2020-10-29,14,0,8,6,6,136.36363636363635,136.36363636363635,245.47727036034155,27.250002366931174,136.36363636363635,All Distance
56212,400,18,2020-10-29,18,0,13,5,5,125,125,234.56733089748968,15.43266910251031,125,All Distance
56214,580,10,2020-10-29,10,0,8,2,2,34.48275862068965,34.48275862068965,82.27342383191838,0,34.48275862068965,Elem Hybrid / HS Distance
56215,4080,126,2020-10-29,126,0,100,26,26,63.72549019607843,63.72549019607843,88.22078001627906,39.23020037587781,63.72549019607843,All Distance
56216,590,18,2020-10-29,18,0,12,6,6,101.69491525423729,101.69491525423729,183.0677948450005,20.322035663474097,101.69491525423729,All Distance
56218,470,13,2020-10-29,13,0,8,5,5,106.38297872340425,106.38297872340425,199.63177097658698,13.13418647022154,106.38297872340425,All Distance
56219,530,14,2020-10-29,14,0,12,2,2,37.735849056603776,37.735849056603776,90.03506758964653,0,37.735849056603776,Elem Hybrid / HS Distance
56220,2620,131,2020-10-29,131,0,113,18,18,68.70229007633587,68.70229007633587,100.44112880440382,36.96345134826795,68.70229007633587,All Distance
56221,740,14,2020-10-29,14,0,13,1,1,13.513513513513514,13.513513513513514,40,0,13.513513513513514,Elem In-Person / HS Hybrid
56222,1890,51,2020-10-29,51,0,29,22,22,116.4021164021164,116.4021164021164,165.04346502250755,67.76076778172529,116.4021164021164,All Distance
56223,1240,34,2020-10-29,34,0,32,2,2,16.129032258064516,16.129032258064516,38.482730502026335,0,16.129032258064516,Elem In-Person / HS Hybrid
56224,300,2,2020-10-29,2,1,2,0,4,0,133.33333333333334,264,0,0,All Distance
56225,590,26,2020-10-29,26,0,21,5,5,84.7457627118644,84.7457627118644,159.02869891355235,10.462826510176482,84.7457627118644,All Distance
56226,230,6,2020-10-29,6,0,2,4,4,173.91304347826087,173.91304347826087,344.3478260869565,3.4782608695652204,173.91304347826087,All Distance
56227,180,2,2020-10-29,2,1,0,2,6,111.11111111111111,333.3333333333333,600.0555497697238,0,111.11111111111111,All Distance
56228,720,17,2020-10-29,17,0,14,3,3,41.666666666666664,41.666666666666664,88.81693865048611,0,41.666666666666664,Elem Hybrid / HS Distance
56229,1880,51,2020-10-29,51,0,43,8,8,42.5531914893617,42.5531914893617,72.04104874735388,13.065334231369508,42.5531914893617,Elem Hybrid / HS Distance
56230,690,14,2020-10-29,14,0,12,2,2,28.985507246376812,28.985507246376812,69.15737075726473,0,28.985507246376812,All Hybrid
56231,380,2,2020-10-29,2,1,2,0,4,0,105.26315789473684,208.42105263157893,0,0,All Distance
56232,2120,72,2020-10-29,72,0,60,12,12,56.60377358490565,56.60377358490565,88.6303734229717,24.57717374683963,56.60377358490565,All Distance
56235,560,11,2020-10-29,11,0,10,1,1,17.857142857142858,17.857142857142858,52.85714285714286,0,17.857142857142858,Elem In-Person / HS Hybrid
56236,340,10,2020-10-29,10,0,6,4,4,117.6470588235294,117.6470588235294,232.94117647058823,2.35294117647059,117.6470588235294,All Distance
56237,540,2,2020-10-29,2,1,2,0,4,0,74.07407407407408,146.66666666666666,0,0,Elem Hybrid / HS Distance
56239,650,49,2020-10-29,49,0,31,18,18,276.9230769230769,276.9230769230769,404.85501148851995,148.9911423576339,276.9230769230769,All Distance
56240,920,25,2020-10-29,25,0,19,6,6,65.21739130434783,65.21739130434783,117.40217278103292,13.032609827662736,65.21739130434783,All Distance
56241,3660,82,2020-10-29,82,0,67,15,15,40.98360655737705,40.98360655737705,61.72417311083753,20.243040003916565,40.98360655737705,Elem Hybrid / HS Distance
56243,1470,32,2020-10-29,32,0,25,7,7,47.61904761904762,47.61904761904762,82.8957317665755,12.342363471519743,47.61904761904762,Elem Hybrid / HS Distance
56244,1880,51,2020-10-29,51,0,48,3,3,15.957446808510637,15.957446808510637,34.01499778103723,0,15.957446808510637,Elem In-Person / HS Hybrid
56245,490,18,2020-10-29,18,0,15,3,3,61.224489795918366,61.224489795918366,130.50652209867346,0,61.224489795918366,All Distance
56248,700,22,2020-10-29,22,0,21,1,1,14.285714285714286,14.285714285714286,42.285714285714285,0,14.285714285714286,Elem In-Person / HS Hybrid
56249,280,2,2020-10-29,2,1,2,0,4,0,142.85714285714286,282.8571428571429,0,0,All Distance
56251,960,47,2020-10-29,47,0,34,13,13,135.41666666666666,135.41666666666666,209.03000520738973,61.80332812594356,135.41666666666666,All Distance
56252,1280,32,2020-10-29,32,0,30,2,2,15.625,15.625,37.280145173838015,0,15.625,Elem In-Person / HS Hybrid
56253,890,14,2020-10-29,14,0,13,1,1,11.235955056179776,11.235955056179776,33.258426966292134,0,11.235955056179776,Elem In-Person / HS Hybrid
56255,390,2,2020-10-29,2,1,2,0,4,0,102.56410256410257,203.0769230769231,0,0,All Distance
56256,2230,32,2020-10-29,32,0,26,6,6,26.90582959641256,26.90582959641256,48.43497711145752,5.376682081367585,26.90582959641256,All Hybrid
56257,380,2,2020-10-29,2,1,2,0,4,0,105.26315789473684,208.42105263157893,0,0,All Distance
56258,14000,661,2020-10-29,661,0,586,75,75,53.57142857142857,53.57142857142857,65.69578422441072,41.44707291844643,53.57142857142857,All Distance
56260,790,11,2020-10-29,11,0,2,9,9,113.92405063291139,113.92405063291139,188.35443037974682,39.493670886075954,113.92405063291139,All Distance
56262,730,25,2020-10-29,25,0,25,0,0,0,0,0,0,0,All In-Person
56263,510,14,2020-10-29,14,0,2,12,12,235.2941176470588,235.2941176470588,368.42429736607846,102.16393792803925,235.2941176470588,All Distance
56264,1980,115,2020-10-29,115,0,102,13,13,65.65656565656566,65.65656565656566,101.3478813126738,29.96525000045748,65.65656565656566,All Distance
56265,7210,379,2020-10-29,379,0,267,112,112,155.3398058252427,155.3398058252427,184.10914046982856,126.57047118065688,155.3398058252427,All Distance
56266,1360,23,2020-10-29,23,0,17,6,6,44.11764705882353,44.11764705882353,79.41911688128697,8.816177236360085,44.11764705882353,Elem Hybrid / HS Distance
56267,5760,126,2020-10-29,126,0,87,39,39,67.70833333333333,67.70833333333333,88.95867374455011,46.45799292211656,67.70833333333333,All Distance
56270,1120,30,2020-10-29,30,0,16,14,14,125,125,190.47900426854397,59.52099573145603,125,All Distance
56271,1190,21,2020-10-29,21,0,16,5,5,42.016806722689076,42.016806722689076,78.84616164621502,5.18745179916313,42.016806722689076,Elem Hybrid / HS Distance
56273,4550,83,2020-10-29,83,0,59,24,24,52.747252747252745,52.747252747252745,73.85054899276936,31.64395650173614,52.747252747252745,All Distance
56274,194,8,2020-10-29,8,0,7,1,1,51.54639175257732,51.54639175257732,152.57731958762886,0,51.54639175257732,All Distance
56276,230,2,2020-10-29,2,1,2,0,4,0,173.91304347826087,344.3478260869565,0,0,All Distance
56277,2780,56,2020-10-29,56,0,47,9,9,32.37410071942446,32.37410071942446,53.5251798561151,11.223021582733812,32.37410071942446,Elem Hybrid / HS Distance
56278,2330,88,2020-10-29,88,0,65,23,23,98.71244635193133,98.71244635193133,139.05506345790957,58.369829245953085,98.71244635193133,All Distance
56279,1220,35,2020-10-29,35,0,32,3,3,24.590163934426233,24.590163934426233,52.41655395766393,0,24.590163934426233,All Hybrid
56280,430,15,2020-10-29,15,0,12,3,3,69.76744186046511,69.76744186046511,148.71673448453487,0,69.76744186046511,All Distance
56281,660,25,2020-10-29,25,0,17,8,8,121.21212121212122,121.21212121212122,205.20783582579594,37.21640659844648,121.21212121212122,All Distance
56282,1520,40,2020-10-29,40,0,25,15,15,98.68421052631578,98.68421052631578,148.6253115695167,48.743109483114885,98.68421052631578,All Distance
56283,5870,156,2020-10-29,156,0,121,35,35,59.6252129471891,59.6252129471891,79.37907389246209,39.87135200191611,59.6252129471891,All Distance
56284,1850,49,2020-10-29,49,0,41,8,8,43.24324324324324,43.24324324324324,73.20928197028395,13.277204516202527,43.24324324324324,Elem Hybrid / HS Distance
56285,1020,17,2020-10-29,17,0,15,2,2,19.607843137254903,19.607843137254903,46.7829272769732,0,19.607843137254903,Elem In-Person / HS Hybrid
56287,71,2,2020-10-29,2,1,2,0,4,0,563.3802816901408,1115.4929577464789,0,0,All Distance
56288,4410,81,2020-10-29,81,0,49,32,32,72.56235827664399,72.56235827664399,97.70393271883235,47.42078383445564,72.56235827664399,All Distance
56289,610,30,2020-10-29,30,0,14,16,16,262.2950819672131,262.2950819672131,390.8196721311475,133.77049180327867,262.2950819672131,All Distance
56291,460,15,2020-10-29,15,0,15,0,0,0,0,0,0,0,All In-Person
56292,570,12,2020-10-29,12,0,10,2,2,35.08771929824562,35.08771929824562,83.71681723247835,0,35.08771929824562,Elem Hybrid / HS Distance
56293,1070,17,2020-10-29,17,0,16,1,1,9.345794392523365,9.345794392523365,27.66355140186916,0,9.345794392523365,All In-Person
56294,87,0,2020-10-29,0,0,0,0,0,0,0,0,0,0,All In-Person
56295,270,7,2020-10-29,7,0,6,1,1,37.03703703703704,37.03703703703704,109.62962962962963,0,37.03703703703704,Elem Hybrid / HS Distance
56296,1840,32,2020-10-29,32,0,28,4,4,21.73913043478261,21.73913043478261,43.04347826086956,0.43478260869565255,21.73913043478261,All Hybrid
56297,800,21,2020-10-29,21,0,20,1,1,12.5,12.5,37,0,12.5,Elem In-Person / HS Hybrid
56301,26100,1559,2020-10-29,1559,0,1367,192,192,73.5632183908046,73.5632183908046,83.96879565619923,63.15764112540997,73.5632183908046,All Distance
56303,23410,901,2020-10-29,901,0,750,151,151,64.50234942332337,64.50234942332337,74.79063785809109,54.21406098855565,64.50234942332337,All Distance
56304,12700,688,2020-10-29,688,0,610,78,78,61.41732283464567,61.41732283464567,75.04744196693117,47.78720370236017,61.41732283464567,All Distance
56307,4930,215,2020-10-29,215,0,145,70,70,141.98782961460446,141.98782961460446,175.25058117660828,108.72507805260065,141.98782961460446,All Distance
56308,23280,519,2020-10-29,519,0,379,140,140,60.137457044673546,60.137457044673546,70.09924087188594,50.175673217461124,60.137457044673546,All Distance
56309,1130,22,2020-10-29,22,0,16,6,6,53.097345132743364,53.097345132743364,95.58406987482326,10.610620390663465,53.097345132743364,All Distance
56310,4940,140,2020-10-29,140,0,86,54,54,109.31174089068826,109.31174089068826,138.46761070357306,80.15587107780347,109.31174089068826,All Distance
56311,620,10,2020-10-29,10,0,8,2,2,32.25806451612903,32.25806451612903,76.96546100405267,0,32.25806451612903,Elem Hybrid / HS Distance
56312,2070,54,2020-10-29,54,0,39,15,15,72.46376811594203,72.46376811594203,109.13549448582869,35.792041746055375,72.46376811594203,All Distance
56313,93,2,2020-10-29,2,1,2,0,4,0,430.10752688172045,851.6129032258065,0,0,All Distance
56314,1140,36,2020-10-29,36,0,20,16,16,140.35087719298247,140.35087719298247,209.12280701754386,71.57894736842105,140.35087719298247,All Distance
56315,1480,43,2020-10-29,43,0,27,16,16,108.10810810810811,108.10810810810811,161.0810810810811,55.13513513513514,108.10810810810811,All Distance
56316,1290,38,2020-10-29,38,0,29,9,9,69.76744186046511,69.76744186046511,115.34883720930232,24.186046511627907,69.76744186046511,All Distance
56318,1050,37,2020-10-29,37,0,20,17,17,161.9047619047619,161.9047619047619,238.8694002496249,84.94012355989892,161.9047619047619,All Distance
56319,1250,29,2020-10-29,29,0,20,9,9,72,72,119.03999999999999,24.96,72,All Distance
56320,7800,374,2020-10-29,374,0,262,112,112,143.5897435897436,143.5897435897436,170.18293625480305,116.99655092468412,143.5897435897436,All Distance
56321,100,59,2020-10-29,59,0,44,15,15,1500,1500,2259.104735856654,740.8952641433463,1500,All Distance
56323,470,6,2020-10-29,6,0,2,4,4,85.1063829787234,85.1063829787234,168.51063829787233,1.7021276595744697,85.1063829787234,All Distance
56324,990,17,2020-10-29,17,0,10,7,7,70.70707070707071,70.70707070707071,123.08760171400604,18.326539700135374,70.70707070707071,All Distance
56325,201,7,2020-10-29,7,0,2,5,5,248.75621890547265,248.75621890547265,466.80065850246706,30.71177930847823,248.75621890547265,All Distance
56326,1370,29,2020-10-29,29,0,17,12,12,87.59124087591242,87.59124087591242,137.15065084430657,38.031830907518255,87.59124087591242,All Distance
56327,750,8,2020-10-29,8,0,8,0,0,0,0,0,0,0,All In-Person
56328,140,2,2020-10-29,2,1,2,0,4,0,285.7142857142857,565.7142857142858,0,0,All Distance
56329,6760,173,2020-10-29,173,0,131,42,42,62.1301775147929,62.1301775147929,80.92049078236599,43.339864247219815,62.1301775147929,All Distance
56330,1610,26,2020-10-29,26,0,15,11,11,68.32298136645963,68.32298136645963,108.69928316209058,27.94667957082867,68.32298136645963,All Distance
56331,2070,54,2020-10-29,54,0,36,18,18,86.95652173913044,86.95652173913044,127.12838525001835,46.78465822824253,86.95652173913044,All Distance
56332,1340,29,2020-10-29,29,0,23,6,6,44.776119402985074,44.776119402985074,80.60447683473902,8.947761971231131,44.776119402985074,Elem Hybrid / HS Distance
56334,5170,91,2020-10-29,91,0,71,20,20,38.684719535783366,38.684719535783366,55.63904539999841,21.73039367156833,38.684719535783366,Elem Hybrid / HS Distance
56335,207,2,2020-10-29,2,1,2,0,4,0,193.2367149758454,382.60869565217394,0,0,All Distance
56336,1380,63,2020-10-29,63,0,43,20,20,144.92753623188406,144.92753623188406,208.44482950579112,81.41024295797699,144.92753623188406,All Distance
56338,1440,44,2020-10-29,44,0,25,19,19,131.94444444444446,131.94444444444446,191.2739022870814,72.61498660180749,131.94444444444446,All Distance
56339,1040,18,2020-10-29,18,0,11,7,7,67.3076923076923,67.3076923076923,117.16992855467883,17.44545606070579,67.3076923076923,All Distance
56340,2210,64,2020-10-29,64,0,38,26,26,117.6470588235294,117.6470588235294,162.86913233774595,72.42498530931287,117.6470588235294,All Distance
56342,2390,17,2020-10-29,17,0,7,10,10,41.84100418410041,41.84100418410041,67.77432725493733,15.9076811132635,41.84100418410041,Elem Hybrid / HS Distance
56343,860,14,2020-10-29,14,0,8,6,6,69.76744186046511,69.76744186046511,125.5930220448259,13.94186167610432,69.76744186046511,All Distance
56345,12850,404,2020-10-29,404,0,217,187,187,145.52529182879377,145.52529182879377,166.38334388257402,124.66723977501354,145.52529182879377,All Distance
56347,6720,493,2020-10-29,493,0,380,113,113,168.1547619047619,168.1547619047619,199.1593538585713,137.15016995095252,168.1547619047619,All Distance
56349,750,2,2020-10-29,2,1,2,0,4,0,53.33333333333333,105.60000000000001,0,0,All Hybrid
56350,410,8,2020-10-29,8,0,2,6,6,146.34146341463415,146.34146341463415,263.43902185012263,29.24390497914565,146.34146341463415,All Distance
56352,5750,361,2020-10-29,361,0,288,73,73,126.95652173913044,126.95652173913044,156.08043015795192,97.83261332030892,126.95652173913044,All Distance
56353,8190,225,2020-10-29,225,0,138,87,87,106.22710622710623,106.22710622710623,128.54903900372904,83.90517345048343,106.22710622710623,All Distance
56354,1250,32,2020-10-29,32,0,19,13,13,104,104,160.53504399927533,47.464956000724655,104,All Distance
56355,570,10,2020-10-29,10,0,2,8,8,140.35087719298247,140.35087719298247,237.60907306144793,43.092681324516974,140.35087719298247,All Distance
56356,269,14,2020-10-29,14,0,9,5,5,185.8736059479554,185.8736059479554,348.79900505202926,22.9482068438815,185.8736059479554,All Distance
56357,990,18,2020-10-29,18,0,14,4,4,40.4040404040404,40.4040404040404,80,0.8080808080808087,40.4040404040404,Elem Hybrid / HS Distance
56358,2890,44,2020-10-29,44,0,30,14,14,48.44290657439446,48.44290657439446,73.81885286531808,23.06696028347085,48.44290657439446,Elem Hybrid / HS Distance
56359,2920,35,2020-10-29,35,0,26,9,9,30.821917808219176,30.821917808219176,50.958904109589035,10.684931506849315,30.821917808219176,Elem Hybrid / HS Distance
56360,3470,91,2020-10-29,91,0,47,44,44,126.80115273775216,126.80115273775216,164.2684990726028,89.33380640290153,126.80115273775216,All Distance
56361,2090,55,2020-10-29,55,0,17,38,38,181.8181818181818,181.8181818181818,239.6279973484172,124.00836628794644,181.8181818181818,All Distance
56362,5330,129,2020-10-29,129,0,87,42,42,78.79924953095686,78.79924953095686,102.63086635812272,54.96763270379098,78.79924953095686,All Distance
56363,131,2,2020-10-29,2,1,2,0,4,0,305.34351145038164,604.5801526717557,0,0,All Distance
56364,4810,105,2020-10-29,105,0,67,38,38,79.002079002079,79.002079002079,104.12110487696299,53.883053127195026,79.002079002079,All Distance
56367,6830,142,2020-10-29,142,0,86,56,56,81.99121522693997,81.99121522693997,103.46602775425161,60.51640269962834,81.99121522693997,All Distance
56368,4060,170,2020-10-29,170,0,118,52,52,128.07881773399015,128.07881773399015,162.89103694536658,93.26659852261372,128.07881773399015,All Distance
56369,689,63,2020-10-29,63,0,53,10,10,145.1378809869376,145.1378809869376,235.09527161001486,55.18049036386033,145.1378809869376,All Distance
56371,130,2,2020-10-29,2,1,2,0,4,0,307.69230769230774,609.2307692307692,0,0,All Distance
56373,2900,77,2020-10-29,77,0,38,39,39,134.48275862068965,134.48275862068965,176.6903312995202,92.27518594185909,134.48275862068965,All Distance
56374,7560,354,2020-10-29,354,0,276,78,78,103.17460317460318,103.17460317460318,126.0717609761939,80.27744537301245,103.17460317460318,All Distance
56375,800,21,2020-10-29,21,0,14,7,7,87.50000000000001,87.50000000000001,152.32090712108248,22.67909287891753,87.50000000000001,All Distance
56376,340,16,2020-10-29,16,0,9,7,7,205.88235294117646,205.88235294117646,358.402134402547,53.36257147980594,205.88235294117646,All Distance
56377,18570,601,2020-10-29,601,0,412,189,189,101.77705977382877,101.77705977382877,116.28731560923013,87.2668039384274,101.77705977382877,All Distance
56378,7150,335,2020-10-29,335,0,184,151,151,211.1888111888112,211.1888111888112,244.87396255355415,177.5036598240682,211.1888111888112,All Distance
56379,15450,491,2020-10-29,491,0,366,125,125,80.9061488673139,80.9061488673139,95.08962212265237,66.72267561197545,80.9061488673139,All Distance
56381,2250,38,2020-10-29,38,0,24,14,14,62.22222222222222,62.22222222222222,94.81621545811967,29.62822898632478,62.22222222222222,All Distance
56382,1330,35,2020-10-29,35,0,18,17,17,127.81954887218045,127.81954887218045,188.5811054602302,67.05799228413072,127.81954887218045,All Distance
56384,350,17,2020-10-29,17,0,15,2,2,57.142857142857146,57.142857142857146,136.33881663575045,0,57.142857142857146,All Distance
56385,840,12,2020-10-29,12,0,9,3,3,35.714285714285715,35.714285714285715,76.12880455755952,0,35.714285714285715,Elem Hybrid / HS Distance
56386,580,2,2020-10-29,2,1,2,0,4,0,68.9655172413793,136.55172413793105,0,0,Elem Hybrid / HS Distance
56387,6780,525,2020-10-29,525,0,471,54,54,79.64601769911505,79.64601769911505,100.88938007015498,58.40265532807509,79.64601769911505,All Distance
56389,98,0,2020-10-29,0,0,0,0,0,0,0,0,0,0,All In-Person
56401,26000,504,2020-10-29,504,0,321,183,183,70.38461538461539,70.38461538461539,80.58245713330716,60.186773635923615,70.38461538461539,All Distance
56425,7820,160,2020-10-29,160,0,100,60,60,76.72634271099744,76.72634271099744,96.14078608329037,57.31189933870451,76.72634271099744,All Distance
56431,7510,104,2020-10-29,104,0,71,33,33,43.94141145139813,43.94141145139813,58.93387854489286,28.948944357903418,43.94141145139813,Elem Hybrid / HS Distance
56433,1320,35,2020-10-29,35,0,21,14,14,106.06060606060606,106.06060606060606,161.61854907634034,50.50266304487178,106.06060606060606,All Distance
56434,174,2,2020-10-29,2,1,2,0,4,0,229.88505747126436,455.17241379310343,0,0,All Distance
56435,2120,19,2020-10-29,19,0,14,5,5,23.58490566037736,23.58490566037736,44.25798696179051,2.9118243589642097,23.58490566037736,All Hybrid
56436,151,2,2020-10-29,2,1,2,0,4,0,264.9006622516556,524.5033112582781,0,0,All Distance
56437,1100,13,2020-10-29,13,0,8,5,5,45.45454545454545,45.45454545454545,85.2972112354508,5.6118796736401135,45.45454545454545,Elem Hybrid / HS Distance
56438,2450,81,2020-10-29,81,0,64,17,17,69.38775510204081,69.38775510204081,102.3726001069821,36.402910097099536,69.38775510204081,All Distance
56440,1070,31,2020-10-29,31,0,23,8,8,74.76635514018692,74.76635514018692,126.5767959299302,22.95591435044362,74.76635514018692,All Distance
56441,2720,56,2020-10-29,56,0,38,18,18,66.17647058823529,66.17647058823529,96.74844024541837,35.604500931052215,66.17647058823529,All Distance
56442,2390,52,2020-10-29,52,0,28,24,24,100.418410041841,100.418410041841,140.5941413879082,60.24267869577382,100.418410041841,All Distance
56443,1240,17,2020-10-29,17,0,13,4,4,32.25806451612903,32.25806451612903,63.87096774193548,0.6451612903225812,32.25806451612903,Elem Hybrid / HS Distance
56444,2800,46,2020-10-29,46,0,36,10,10,35.714285714285715,35.714285714285715,57.85022933546438,13.578342093107059,35.714285714285715,Elem Hybrid / HS Distance
56446,1420,36,2020-10-29,36,0,23,13,13,91.54929577464789,91.54929577464789,141.31605985851704,41.78253169077875,91.54929577464789,All Distance
56447,860,20,2020-10-29,20,0,15,5,5,58.13953488372093,58.13953488372093,109.1010841383673,7.177985629074563,58.13953488372093,All Distance
56448,370,7,2020-10-29,7,0,7,0,0,0,0,0,0,0,All In-Person
56449,1540,34,2020-10-29,34,0,15,19,19,123.37662337662339,123.37662337662339,178.8535190216865,67.89972773156025,123.37662337662339,All Distance
56450,930,15,2020-10-29,15,0,10,5,5,53.763440860215056,53.763440860215056,100.88917457956545,6.6377071408646495,53.763440860215056,All Distance
56452,1680,21,2020-10-29,21,0,14,7,7,41.666666666666664,41.666666666666664,72.53376529575357,10.799568037579776,41.666666666666664,Elem Hybrid / HS Distance
56453,700,2,2020-10-29,2,1,2,0,4,0,57.142857142857146,113.14285714285715,0,0,All Hybrid
56455,1470,22,2020-10-29,22,0,14,8,8,54.42176870748299,54.42176870748299,92.13413037076552,16.709407044200457,54.42176870748299,All Distance
56456,101,0,2020-10-29,0,0,0,0,0,0,0,0,0,0,All In-Person
56458,320,6,2020-10-29,6,0,2,4,4,125,125,247.5,2.500000000000002,125,All Distance
56461,2800,44,2020-10-29,44,0,29,15,15,53.57142857142857,53.57142857142857,80.6823119948805,26.460545147976656,53.57142857142857,All Distance
56464,4050,106,2020-10-29,106,0,59,47,47,116.04938271604938,116.04938271604938,149.22736547354577,82.87139995855297,116.04938271604938,All Distance
56465,2030,55,2020-10-29,55,0,43,12,12,59.11330049261084,59.11330049261084,92.55979884566503,25.66680213955666,59.11330049261084,All Distance
56466,2710,69,2020-10-29,69,0,35,34,34,125.46125461254613,125.46125461254613,167.63345281880737,83.28905640628491,125.46125461254613,All Distance
56467,2130,50,2020-10-29,50,0,22,28,28,131.45539906103286,131.45539906103286,180.1471602787474,82.76363784331832,131.45539906103286,All Distance
56468,4300,100,2020-10-29,100,0,78,22,22,51.16279069767442,51.16279069767442,72.54236020756727,29.78322118778158,51.16279069767442,All Distance
56469,870,19,2020-10-29,19,0,15,4,4,45.97701149425287,45.97701149425287,91.03448275862068,0.9195402298850582,45.97701149425287,Elem Hybrid / HS Distance
56470,9120,247,2020-10-29,247,0,130,117,117,128.28947368421052,128.28947368421052,151.5357911181231,105.04315625029797,128.28947368421052,All Distance
56472,7210,98,2020-10-29,98,0,81,17,17,23.578363384188627,23.578363384188627,34.78680586159586,12.369920906781395,23.578363384188627,All Hybrid
56473,3230,49,2020-10-29,49,0,23,26,26,80.4953560371517,80.4953560371517,111.43677475740513,49.553937316898285,80.4953560371517,All Distance
56474,3670,45,2020-10-29,45,0,30,15,15,40.87193460490463,40.87193460490463,61.55598735304233,20.18788185676693,40.87193460490463,Elem Hybrid / HS Distance
56475,1510,29,2020-10-29,29,0,24,5,5,33.11258278145695,33.11258278145695,62.13704129734826,4.088124265565646,33.11258278145695,Elem Hybrid / HS Distance
56477,2280,64,2020-10-29,64,0,36,28,28,122.80701754385964,122.80701754385964,168.2953734183035,77.3186616694158,122.80701754385964,All Distance
56479,4410,98,2020-10-29,98,0,34,64,64,145.12471655328798,145.12471655328798,180.68027210884355,109.56916099773242,145.12471655328798,All Distance
56481,1860,36,2020-10-29,36,0,20,16,16,86.02150537634408,86.02150537634408,128.17204301075267,43.87096774193548,86.02150537634408,All Distance
56482,5740,73,2020-10-29,73,0,47,26,26,45.29616724738676,45.29616724738676,62.707453391362115,27.8848811034114,45.29616724738676,Elem Hybrid / HS Distance
56484,3470,69,2020-10-29,69,0,32,37,37,106.62824207492795,106.62824207492795,140.98620910485448,72.27027504500141,106.62824207492795,All Distance
56501,14610,321,2020-10-29,321,0,230,91,91,62.2861054072553,62.2861054072553,75.08364705528551,49.488563759225094,62.2861054072553,All Distance
56510,2230,39,2020-10-29,39,0,26,13,13,58.29596412556054,58.29596412556054,89.98601121035612,26.60591704076494,58.29596412556054,All Distance
56511,1840,43,2020-10-29,43,0,26,17,17,92.3913043478261,92.3913043478261,136.31134253375333,48.47126616189884,92.3913043478261,All Distance
56514,3600,102,2020-10-29,102,0,45,57,57,158.33333333333334,158.33333333333334,199.4379874809185,117.22867918574813,158.33333333333334,All Distance
56515,2610,41,2020-10-29,41,0,29,12,12,45.97701149425287,45.97701149425287,71.990954657739465,19.963068330766287,45.97701149425287,Elem Hybrid / HS Distance
56516,240,2,2020-10-29,2,1,2,0,4,0,166.66666666666666,330,0,0,All Distance
56517,240,2,2020-10-29,2,1,2,0,4,0,166.66666666666666,330,0,0,All Distance
56518,350,8,2020-10-29,8,0,6,2,2,57.142857142857146,57.142857142857146,136.33881663575045,0,57.142857142857146,All Distance
56519,270,6,2020-10-29,6,0,2,4,4,148.14814814814815,148.14814814814815,293.3333333333333,2.9629629629629655,148.14814814814815,All Distance
56520,3570,107,2020-10-29,107,0,81,26,26,72.82913165266106,72.82913165266106,100.8237485900332,44.83451471528892,72.82913165266106,All Distance
56521,670,14,2020-10-29,14,0,13,1,1,14.925373134328359,14.925373134328359,44.17910447761194,0,14.925373134328359,Elem In-Person / HS Hybrid
56522,550,2,2020-10-29,2,1,2,0,4,0,72.72727272727273,144,0,0,Elem Hybrid / HS Distance
56523,460,10,2020-10-29,10,0,2,8,8,173.91304347826087,173.91304347826087,294.4286340109246,53.397452945597124,173.91304347826087,All Distance
56524,620,8,2020-10-29,8,0,6,2,2,32.25806451612903,32.25806451612903,76.96546100405267,0,32.25806451612903,Elem Hybrid / HS Distance
56525,109,2,2020-10-29,2,1,2,0,4,0,366.9724770642202,726.6055045871559,0,0,All Distance
56527,790,10,2020-10-29,10,0,7,3,3,37.974683544303794,37.974683544303794,80.94708332702531,0,37.974683544303794,Elem Hybrid / HS Distance
56528,1390,21,2020-10-29,21,0,14,7,7,50.35971223021582,50.35971223021582,87.66670913443596,13.052715325995699,50.35971223021582,All Distance
56529,4330,176,2020-10-29,176,0,130,46,46,106.23556581986142,106.23556581986142,136.93618190975872,75.53494972996414,106.23556581986142,All Distance
56531,1860,27,2020-10-29,27,0,19,8,8,43.01075268817204,43.01075268817204,72.81568368012114,13.205821696222943,43.01075268817204,Elem Hybrid / HS Distance
56533,320,6,2020-10-29,6,0,2,4,4,125,125,247.5,2.500000000000002,125,All Distance
56534,1040,6,2020-10-29,6,0,2,4,4,38.46153846153847,38.46153846153847,76.15384615384615,0.7692307692307698,38.46153846153847,Elem Hybrid / HS Distance
