ZIPCODE,CASES,DATE
55945,21,10/15/2020
55946,36,10/15/2020
55947,93,10/15/2020
55949,15,10/15/2020
55950,<=5,10/15/2020
55951,14,10/15/2020
55952,43,10/15/2020
55953,21,10/15/2020
55954,8,10/15/2020
55955,68,10/15/2020
55956,20,10/15/2020
55957,9,10/15/2020
55959,26,10/15/2020
55960,49,10/15/2020
55961,<=5,10/15/2020
55962,6,10/15/2020
55963,55,10/15/2020
55964,82,10/15/2020
55965,22,10/15/2020
55967,16,10/15/2020
55968,<=5,10/15/2020
55969,8,10/15/2020
55970,10,10/15/2020
55971,51,10/15/2020
55972,69,10/15/2020
55973,<=5,10/15/2020
55974,<=5,10/15/2020
55975,52,10/15/2020
55976,97,10/15/2020
55977,<=5,10/15/2020
55979,13,10/15/2020
55981,49,10/15/2020
55982,6,10/15/2020
55983,15,10/15/2020
55985,16,10/15/2020
55987,872,10/15/2020
55988,0,10/15/2020
55990,14,10/15/2020
55991,14,10/15/2020
55992,51,10/15/2020
56001,1580,10/15/2020
56002,<=5,10/15/2020
56003,374,10/15/2020
56006,<=5,10/15/2020
56007,484,10/15/2020
56009,18,10/15/2020
56010,15,10/15/2020
56011,120,10/15/2020
56013,80,10/15/2020
56014,10,10/15/2020
56016,23,10/15/2020
56017,24,10/15/2020
56019,7,10/15/2020
56020,0,10/15/2020
56021,17,10/15/2020
56022,<=5,10/15/2020
56023,6,10/15/2020
56024,44,10/15/2020
56025,9,10/15/2020
56026,24,10/15/2020
56027,14,10/15/2020
56028,20,10/15/2020
56029,7,10/15/2020
56030,0,10/15/2020
56031,347,10/15/2020
56032,9,10/15/2020
56033,6,10/15/2020
56034,8,10/15/2020
56035,9,10/15/2020
56036,23,10/15/2020
56037,21,10/15/2020
56039,7,10/15/2020
56041,15,10/15/2020
56042,6,10/15/2020
56043,7,10/15/2020
56044,32,10/15/2020
56045,7,10/15/2020
56046,<=5,10/15/2020
56047,0,10/15/2020
56048,82,10/15/2020
56050,28,10/15/2020
56051,6,10/15/2020
56052,13,10/15/2020
56054,6,10/15/2020
56055,94,10/15/2020
56056,<=5,10/15/2020
56057,128,10/15/2020
56058,77,10/15/2020
56060,7,10/15/2020
56062,212,10/15/2020
56063,47,10/15/2020
56065,23,10/15/2020
56068,11,10/15/2020
56069,125,10/15/2020
56071,299,10/15/2020
56072,26,10/15/2020
56073,176,10/15/2020
56074,46,10/15/2020
56075,<=5,10/15/2020
56078,8,10/15/2020
56080,19,10/15/2020
56081,274,10/15/2020
56082,190,10/15/2020
56083,11,10/15/2020
56084,0,10/15/2020
56085,53,10/15/2020
56087,44,10/15/2020
56088,95,10/15/2020
56089,<=5,10/15/2020
56090,10,10/15/2020
56091,0,10/15/2020
56093,783,10/15/2020
56096,45,10/15/2020
56097,30,10/15/2020
56098,29,10/15/2020
56101,144,10/15/2020
56110,59,10/15/2020
56111,6,10/15/2020
56113,6,10/15/2020
56114,9,10/15/2020
56115,27,10/15/2020
56116,16,10/15/2020
56117,13,10/15/2020
56118,7,10/15/2020
56119,43,10/15/2020
56120,50,10/15/2020
56121,18,10/15/2020
56122,48,10/15/2020
56123,<=5,10/15/2020
56125,0,10/15/2020
56127,7,10/15/2020
56128,74,10/15/2020
56129,39,10/15/2020
56131,79,10/15/2020
56132,<=5,10/15/2020
56134,8,10/15/2020
56136,18,10/15/2020
56137,27,10/15/2020
56138,55,10/15/2020
56139,18,10/15/2020
56140,0,10/15/2020
56141,7,10/15/2020
56142,33,10/15/2020
56143,74,10/15/2020
56144,36,10/15/2020
56145,7,10/15/2020
56146,0,10/15/2020
56147,8,10/15/2020
56149,31,10/15/2020
56150,55,10/15/2020
56151,19,10/15/2020
56152,12,10/15/2020
56153,8,10/15/2020
56155,29,10/15/2020
56156,152,10/15/2020
56157,12,10/15/2020
56158,15,10/15/2020
56159,72,10/15/2020
56160,<=5,10/15/2020
56161,15,10/15/2020
56162,<=5,10/15/2020
56164,201,10/15/2020
56165,21,10/15/2020
56166,<=5,10/15/2020
56167,14,10/15/2020
56168,37,10/15/2020
56169,16,10/15/2020
56170,6,10/15/2020
56171,31,10/15/2020
56172,63,10/15/2020
56173,8,10/15/2020
56174,<=5,10/15/2020
56175,60,10/15/2020
56176,30,10/15/2020
56177,0,10/15/2020
56178,53,10/15/2020
56180,9,10/15/2020
56181,17,10/15/2020
56183,18,10/15/2020
56185,26,10/15/2020
56186,<=5,10/15/2020
56187,1781,10/15/2020
56201,1082,10/15/2020
56207,<=5,10/15/2020
56208,26,10/15/2020
56209,37,10/15/2020
56210,0,10/15/2020
56211,8,10/15/2020
56212,13,10/15/2020
56214,8,10/15/2020
56215,100,10/15/2020
56216,12,10/15/2020
56218,8,10/15/2020
56219,12,10/15/2020
56220,113,10/15/2020
56221,13,10/15/2020
56222,29,10/15/2020
56223,32,10/15/2020
56224,<=5,10/15/2020
56225,21,10/15/2020
56226,<=5,10/15/2020
56227,0,10/15/2020
56228,14,10/15/2020
56229,43,10/15/2020
56230,12,10/15/2020
56231,<=5,10/15/2020
56232,60,10/15/2020
56235,10,10/15/2020
56236,6,10/15/2020
56237,<=5,10/15/2020
56239,31,10/15/2020
56240,19,10/15/2020
56241,67,10/15/2020
56243,25,10/15/2020
56244,48,10/15/2020
56245,15,10/15/2020
56248,21,10/15/2020
56249,<=5,10/15/2020
56251,34,10/15/2020
56252,30,10/15/2020
56253,13,10/15/2020
56255,<=5,10/15/2020
56256,26,10/15/2020
56257,<=5,10/15/2020
56258,586,10/15/2020
56260,<=5,10/15/2020
56262,25,10/15/2020
56263,<=5,10/15/2020
56264,102,10/15/2020
56265,267,10/15/2020
56266,17,10/15/2020
56267,87,10/15/2020
56270,16,10/15/2020
56271,16,10/15/2020
56273,59,10/15/2020
56274,7,10/15/2020
56276,<=5,10/15/2020
56277,47,10/15/2020
56278,65,10/15/2020
56279,32,10/15/2020
56280,12,10/15/2020
56281,17,10/15/2020
56282,25,10/15/2020
56283,121,10/15/2020
56284,41,10/15/2020
56285,15,10/15/2020
56287,<=5,10/15/2020
56288,49,10/15/2020
56289,14,10/15/2020
56291,15,10/15/2020
56292,10,10/15/2020
56293,16,10/15/2020
56294,0,10/15/2020
56295,6,10/15/2020
56296,28,10/15/2020
56297,20,10/15/2020
56301,1367,10/15/2020
56302,15,10/15/2020
56303,750,10/15/2020
56304,610,10/15/2020
56307,145,10/15/2020
56308,379,10/15/2020
56309,16,10/15/2020
56310,86,10/15/2020
56311,8,10/15/2020
56312,39,10/15/2020
56313,<=5,10/15/2020
56314,20,10/15/2020
56315,27,10/15/2020
56316,29,10/15/2020
56317,0,10/15/2020
56318,20,10/15/2020
56319,20,10/15/2020
56320,262,10/15/2020
56321,44,10/15/2020
56323,<=5,10/15/2020
56324,10,10/15/2020
56325,<=5,10/15/2020
56326,17,10/15/2020
56327,8,10/15/2020
56328,<=5,10/15/2020
56329,131,10/15/2020
56330,15,10/15/2020
56331,36,10/15/2020
56332,23,10/15/2020
56333,0,10/15/2020
56334,71,10/15/2020
56335,<=5,10/15/2020
56336,43,10/15/2020
56338,25,10/15/2020
56339,11,10/15/2020
56340,38,10/15/2020
56341,<=5,10/15/2020
56342,7,10/15/2020
56343,8,10/15/2020
56344,0,10/15/2020
56345,217,10/15/2020
56347,380,10/15/2020
56349,<=5,10/15/2020
56350,<=5,10/15/2020
56352,288,10/15/2020
56353,138,10/15/2020
56354,19,10/15/2020
56355,<=5,10/15/2020
56356,9,10/15/2020
56357,14,10/15/2020
56358,30,10/15/2020
56359,26,10/15/2020
56360,47,10/15/2020
56361,17,10/15/2020
56362,87,10/15/2020
56363,<=5,10/15/2020
56364,67,10/15/2020
56367,86,10/15/2020
56368,118,10/15/2020
56369,53,10/15/2020
56371,<=5,10/15/2020
56372,0,10/15/2020
56373,38,10/15/2020
56374,276,10/15/2020
56375,14,10/15/2020
56376,9,10/15/2020
56377,412,10/15/2020
56378,184,10/15/2020
56379,366,10/15/2020
56381,24,10/15/2020
56382,18,10/15/2020
56384,15,10/15/2020
56385,9,10/15/2020
56386,<=5,10/15/2020
56387,471,10/15/2020
56388,0,10/15/2020
56389,0,10/15/2020
56393,0,10/15/2020
56395,0,10/15/2020
56396,0,10/15/2020
56397,<=5,10/15/2020
56398,0,10/15/2020
56399,0,10/15/2020
56401,321,10/15/2020
56425,100,10/15/2020
56430,0,10/15/2020
56431,71,10/15/2020
56433,21,10/15/2020
56434,<=5,10/15/2020
56435,14,10/15/2020
56436,<=5,10/15/2020
56437,8,10/15/2020
56438,64,10/15/2020
56440,23,10/15/2020
56441,38,10/15/2020
56442,28,10/15/2020
56443,13,10/15/2020
56444,36,10/15/2020
56446,23,10/15/2020
56447,15,10/15/2020
56448,7,10/15/2020
56449,15,10/15/2020
56450,10,10/15/2020
56452,14,10/15/2020
56453,<=5,10/15/2020
56455,14,10/15/2020
56456,0,10/15/2020
56458,<=5,10/15/2020
56459,0,10/15/2020
56461,29,10/15/2020
56464,59,10/15/2020
56465,43,10/15/2020
56466,35,10/15/2020
56467,22,10/15/2020
56468,78,10/15/2020
56469,15,10/15/2020
56470,130,10/15/2020
56472,81,10/15/2020
56473,23,10/15/2020
56474,30,10/15/2020
56475,24,10/15/2020
56477,36,10/15/2020
56478,0,10/15/2020
56479,34,10/15/2020
56481,20,10/15/2020
56482,47,10/15/2020
56484,32,10/15/2020
56501,230,10/15/2020
56502,<=5,10/15/2020
56510,26,10/15/2020
56511,26,10/15/2020
56514,45,10/15/2020
56515,29,10/15/2020
56516,<=5,10/15/2020
56517,<=5,10/15/2020
56518,6,10/15/2020
56519,<=5,10/15/2020
56520,81,10/15/2020
56521,13,10/15/2020
56522,<=5,10/15/2020
56523,<=5,10/15/2020
56524,6,10/15/2020
56525,<=5,10/15/2020
56527,7,10/15/2020
56528,14,10/15/2020
56529,130,10/15/2020
56531,19,10/15/2020
56533,<=5,10/15/2020
56534,<=5,10/15/2020
56535,19,10/15/2020
56536,<=5,10/15/2020
56537,204,10/15/2020
56538,0,10/15/2020
56540,14,10/15/2020
56541,<=5,10/15/2020
56542,22,10/15/2020
56543,<=5,10/15/2020
56544,57,10/15/2020
56545,7,10/15/2020
56546,9,10/15/2020
56547,78,10/15/2020
56548,12,10/15/2020
56549,98,10/15/2020
56550,6,10/15/2020
56551,11,10/15/2020
56552,<=5,10/15/2020
56553,<=5,10/15/2020
56554,43,10/15/2020
56556,7,10/15/2020
56557,46,10/15/2020
56560,1431,10/15/2020
56561,0,10/15/2020
56562,9,10/15/2020
56563,6,10/15/2020
56565,<=5,10/15/2020
56566,10,10/15/2020
56567,31,10/15/2020
56568,<=5,10/15/2020
56569,25,10/15/2020
56570,10,10/15/2020
56571,15,10/15/2020
56572,122,10/15/2020
56573,79,10/15/2020
56574,12,10/15/2020
56575,<=5,10/15/2020
56576,11,10/15/2020
56577,0,10/15/2020
56578,13,10/15/2020
56579,8,10/15/2020
56580,17,10/15/2020
56581,<=5,10/15/2020
56583,0,10/15/2020
56584,9,10/15/2020
56585,19,10/15/2020
56586,22,10/15/2020
56587,17,10/15/2020
56588,<=5,10/15/2020
56589,23,10/15/2020
56590,<=5,10/15/2020
56591,<=5,10/15/2020
56592,<=5,10/15/2020
56593,0,10/15/2020
56594,9,10/15/2020
56601,579,10/15/2020
56619,10,10/15/2020
56621,25,10/15/2020
56623,30,10/15/2020
56626,6,10/15/2020
56627,0,10/15/2020
56628,10,10/15/2020
56629,0,10/15/2020
56630,22,10/15/2020
56631,0,10/15/2020
56633,95,10/15/2020
56634,9,10/15/2020
56636,107,10/15/2020
56637,<=5,10/15/2020
56639,<=5,10/15/2020
56641,<=5,10/15/2020
56644,6,10/15/2020
56646,<=5,10/15/2020
56647,<=5,10/15/2020
56649,120,10/15/2020
56650,11,10/15/2020
56651,<=5,10/15/2020
56652,<=5,10/15/2020
56653,20,10/15/2020
56654,<=5,10/15/2020
56655,16,10/15/2020
56657,<=5,10/15/2020
56658,0,10/15/2020
56659,0,10/15/2020
56660,<=5,10/15/2020
56661,<=5,10/15/2020
56662,<=5,10/15/2020
56663,<=5,10/15/2020
56666,14,10/15/2020
56667,<=5,10/15/2020
56668,<=5,10/15/2020
56669,6,10/15/2020
56670,24,10/15/2020
56671,21,10/15/2020
56672,16,10/15/2020
56673,7,10/15/2020
56676,20,10/15/2020
56678,20,10/15/2020
56679,<=5,10/15/2020
56680,<=5,10/15/2020
56681,<=5,10/15/2020
56682,0,10/15/2020
56683,<=5,10/15/2020
56684,<=5,10/15/2020
56685,<=5,10/15/2020
56686,6,10/15/2020
56687,0,10/15/2020
56688,0,10/15/2020
56701,137,10/15/2020
56710,9,10/15/2020
56711,0,10/15/2020
56713,<=5,10/15/2020
56714,13,10/15/2020
56715,<=5,10/15/2020
56716,107,10/15/2020
56720,0,10/15/2020
56721,236,10/15/2020
56722,<=5,10/15/2020
56723,12,10/15/2020
56724,0,10/15/2020
56725,9,10/15/2020
56726,10,10/15/2020
56727,7,10/15/2020
56728,<=5,10/15/2020
56729,0,10/15/2020
56731,0,10/15/2020
56732,<=5,10/15/2020
56733,<=5,10/15/2020
56734,0,10/15/2020
56735,9,10/15/2020
56736,6,10/15/2020
56737,<=5,10/15/2020
56738,13,10/15/2020
56740,0,10/15/2020
56741,0,10/15/2020
56742,11,10/15/2020
56744,<=5,10/15/2020
56748,<=5,10/15/2020
56750,34,10/15/2020
56751,71,10/15/2020
56754,<=5,10/15/2020
56755,0,10/15/2020
56756,<=5,10/15/2020
56757,<=5,10/15/2020
56758,<=5,10/15/2020
56759,7,10/15/2020
56760,0,10/15/2020
56761,<=5,10/15/2020
56762,31,10/15/2020
56763,50,10/15/2020
55001,29,10/22/2020
55002,0,10/22/2020
55003,97,10/22/2020
55005,51,10/22/2020
55006,33,10/22/2020
55007,25,10/22/2020
55008,193,10/22/2020
55009,98,10/22/2020
55010,0,10/22/2020
55011,179,10/22/2020
55012,44,10/22/2020
55013,140,10/22/2020
55014,601,10/22/2020
55016,733,10/22/2020
55017,10,10/22/2020
55018,<=5,10/22/2020
55019,17,10/22/2020
55020,61,10/22/2020
55021,1136,10/22/2020
55024,574,10/22/2020
55025,407,10/22/2020
55026,<=5,10/22/2020
55027,41,10/22/2020
55029,0,10/22/2020
55030,23,10/22/2020
55031,19,10/22/2020
55032,53,10/22/2020
55033,,10/22/2020
55036,<=5,10/22/2020
55037,44,10/22/2020
55038,479,10/22/2020
55040,205,10/22/2020
55041,99,10/22/2020
55042,237,10/22/2020
55043,43,10/22/2020
55044,1176,10/22/2020
55045,115,10/22/2020
55046,76,10/22/2020
55047,31,10/22/2020
55049,36,10/22/2020
55051,134,10/22/2020
55052,24,10/22/2020
55053,6,10/22/2020
55054,47,10/22/2020
55055,102,10/22/2020
55056,214,10/22/2020
55057,316,10/22/2020
55060,623,10/22/2020
55063,96,10/22/2020
55065,18,10/22/2020
55066,185,10/22/2020
55067,0,10/22/2020
55068,551,10/22/2020
55069,60,10/22/2020
55070,140,10/22/2020
55071,134,10/22/2020
55072,205,10/22/2020
55073,30,10/22/2020
55074,42,10/22/2020
55075,538,10/22/2020
55076,514,10/22/2020
55077,358,10/22/2020
55078,<=5,10/22/2020
55079,115,10/22/2020
55080,33,10/22/2020
55082,652,10/22/2020
55083,<=5,10/22/2020
55084,18,10/22/2020
55085,6,10/22/2020
55087,<=5,10/22/2020
55088,28,10/22/2020
55089,30,10/22/2020
55090,<=5,10/22/2020
55092,158,10/22/2020
55101,137,10/22/2020
55102,415,10/22/2020
55103,436,10/22/2020
55104,1082,10/22/2020
55105,379,10/22/2020
55106,1789,10/22/2020
55107,516,10/22/2020
55108,303,10/22/2020
55109,993,10/22/2020
55110,743,10/22/2020
55111,<=5,10/22/2020
55112,1173,10/22/2020
55113,943,10/22/2020
55114,126,10/22/2020
55115,189,10/22/2020
55116,510,10/22/2020
55117,1436,10/22/2020
55118,818,10/22/2020
55119,1226,10/22/2020
55120,98,10/22/2020
55121,236,10/22/2020
55122,673,10/22/2020
55123,484,10/22/2020
55124,1209,10/22/2020
55125,872,10/22/2020
55126,436,10/22/2020
55127,334,10/22/2020
55128,686,10/22/2020
55129,639,10/22/2020
55130,687,10/22/2020
55133,<=5,10/22/2020
55144,<=5,10/22/2020
55145,0,10/22/2020
55146,0,10/22/2020
55150,<=5,10/22/2020
55155,<=5,10/22/2020
55161,0,10/22/2020
55164,<=5,10/22/2020
55165,0,10/22/2020
55166,0,10/22/2020
55168,<=5,10/22/2020
55169,0,10/22/2020
55170,0,10/22/2020
55171,0,10/22/2020
55172,0,10/22/2020
55175,0,10/22/2020
55177,0,10/22/2020
55187,<=5,10/22/2020
55188,<=5,10/22/2020
55191,0,10/22/2020
55301,262,10/22/2020
55302,123,10/22/2020
55303,1040,10/22/2020
55304,924,10/22/2020
55305,405,10/22/2020
55306,508,10/22/2020
55307,52,10/22/2020
55308,112,10/22/2020
55309,317,10/22/2020
55310,19,10/22/2020
55311,689,10/22/2020
55312,13,10/22/2020
55313,400,10/22/2020
55314,23,10/22/2020
55315,111,10/22/2020
55316,555,10/22/2020
55317,360,10/22/2020
55318,581,10/22/2020
55319,53,10/22/2020
55320,67,10/22/2020
55321,61,10/22/2020
55322,46,10/22/2020
55323,0,10/22/2020
55324,14,10/22/2020
55325,55,10/22/2020
55327,109,10/22/2020
55328,123,10/22/2020
55329,34,10/22/2020
55330,678,10/22/2020
55331,382,10/22/2020
55332,19,10/22/2020
55333,13,10/22/2020
55334,72,10/22/2020
55335,37,10/22/2020
55336,235,10/22/2020
55337,1226,10/22/2020
55338,17,10/22/2020
55339,10,10/22/2020
55340,111,10/22/2020
55341,53,10/22/2020
55342,27,10/22/2020
55343,704,10/22/2020
55344,404,10/22/2020
55345,316,10/22/2020
55346,291,10/22/2020
55347,419,10/22/2020
55348,0,10/22/2020
55349,54,10/22/2020
55350,184,10/22/2020
55352,190,10/22/2020
55353,42,10/22/2020
55354,63,10/22/2020
55355,139,10/22/2020
55356,99,10/22/2020
55357,62,10/22/2020
55358,75,10/22/2020
55359,64,10/22/2020
55360,53,10/22/2020
55361,0,10/22/2020
55362,345,10/22/2020
55363,82,10/22/2020
55364,214,10/22/2020
55365,0,10/22/2020
55366,<=5,10/22/2020
55367,14,10/22/2020
55368,28,10/22/2020
55369,834,10/22/2020
55370,<=5,10/22/2020
55371,230,10/22/2020
55372,624,10/22/2020
55373,69,10/22/2020
55374,306,10/22/2020
55375,61,10/22/2020
55376,385,10/22/2020
55377,<=5,10/22/2020
55378,681,10/22/2020
55379,1260,10/22/2020
55380,0,10/22/2020
55381,18,10/22/2020
55382,43,10/22/2020
55383,0,10/22/2020
55384,55,10/22/2020
55385,7,10/22/2020
55386,148,10/22/2020
55387,248,10/22/2020
55388,64,10/22/2020
55389,34,10/22/2020
55390,51,10/22/2020
55391,308,10/22/2020
55392,0,10/22/2020
55393,0,10/22/2020
55394,0,10/22/2020
55395,43,10/22/2020
55396,26,10/22/2020
55397,23,10/22/2020
55398,219,10/22/2020
55399,<=5,10/22/2020
55401,258,10/22/2020
55402,20,10/22/2020
55403,387,10/22/2020
55404,1447,10/22/2020
55405,441,10/22/2020
55406,769,10/22/2020
55407,1610,10/22/2020
55408,1290,10/22/2020
55409,346,10/22/2020
55410,259,10/22/2020
55411,1178,10/22/2020
55412,623,10/22/2020
55413,403,10/22/2020
55414,896,10/22/2020
55415,142,10/22/2020
55416,766,10/22/2020
55417,405,10/22/2020
55418,828,10/22/2020
55419,467,10/22/2020
55420,715,10/22/2020
55421,1194,10/22/2020
55422,733,10/22/2020
55423,1182,10/22/2020
55424,222,10/22/2020
55425,360,10/22/2020
55426,652,10/22/2020
55427,584,10/22/2020
55428,1417,10/22/2020
55429,1110,10/22/2020
55430,999,10/22/2020
55431,415,10/22/2020
55432,1008,10/22/2020
55433,863,10/22/2020
55434,715,10/22/2020
55435,339,10/22/2020
55436,318,10/22/2020
55437,387,10/22/2020
55438,267,10/22/2020
55439,158,10/22/2020
55440,24,10/22/2020
55441,358,10/22/2020
55442,197,10/22/2020
55443,1362,10/22/2020
55444,567,10/22/2020
55445,408,10/22/2020
55446,426,10/22/2020
55447,338,10/22/2020
55448,684,10/22/2020
55449,718,10/22/2020
55450,<=5,10/22/2020
55454,461,10/22/2020
55455,16,10/22/2020
55458,<=5,10/22/2020
55459,0,10/22/2020
55460,0,10/22/2020
55467,0,10/22/2020
55468,0,10/22/2020
55470,<=5,10/22/2020
55472,0,10/22/2020
55473,<=5,10/22/2020
55474,0,10/22/2020
55478,<=5,10/22/2020
55479,0,10/22/2020
55480,0,10/22/2020
55483,0,10/22/2020
55484,0,10/22/2020
55485,0,10/22/2020
55486,0,10/22/2020
55487,0,10/22/2020
55488,<=5,10/22/2020
55550,0,10/22/2020
55551,0,10/22/2020
55552,0,10/22/2020
55553,0,10/22/2020
55554,0,10/22/2020
55555,<=5,10/22/2020
55556,0,10/22/2020
55557,0,10/22/2020
55558,0,10/22/2020
55559,0,10/22/2020
55560,0,10/22/2020
55561,0,10/22/2020
55562,0,10/22/2020
55563,0,10/22/2020
55564,0,10/22/2020
55565,0,10/22/2020
55566,0,10/22/2020
55567,0,10/22/2020
55568,0,10/22/2020
55569,0,10/22/2020
55570,0,10/22/2020
55571,0,10/22/2020
55572,0,10/22/2020
55573,0,10/22/2020
55574,0,10/22/2020
55575,0,10/22/2020
55576,0,10/22/2020
55577,0,10/22/2020
55578,0,10/22/2020
55579,0,10/22/2020
55580,0,10/22/2020
55581,<=5,10/22/2020
55582,0,10/22/2020
55583,0,10/22/2020
55584,0,10/22/2020
55585,0,10/22/2020
55586,0,10/22/2020
55587,0,10/22/2020
55588,0,10/22/2020
55589,0,10/22/2020
55590,0,10/22/2020
55591,0,10/22/2020
55592,0,10/22/2020
55593,0,10/22/2020
55594,0,10/22/2020
55595,0,10/22/2020
55596,0,10/22/2020
55597,0,10/22/2020
55598,0,10/22/2020
55599,0,10/22/2020
55601,<=5,10/22/2020
55602,0,10/22/2020
55603,<=5,10/22/2020
55604,7,10/22/2020
55605,<=5,10/22/2020
55606,0,10/22/2020
55607,<=5,10/22/2020
55609,<=5,10/22/2020
55612,<=5,10/22/2020
55613,<=5,10/22/2020
55614,32,10/22/2020
55615,<=5,10/22/2020
55616,66,10/22/2020
55702,<=5,10/22/2020
55703,<=5,10/22/2020
55704,<=5,10/22/2020
55705,20,10/22/2020
55706,14,10/22/2020
55707,35,10/22/2020
55708,13,10/22/2020
55709,70,10/22/2020
55710,16,10/22/2020
55711,8,10/22/2020
55712,<=5,10/22/2020
55713,11,10/22/2020
55716,13,10/22/2020
55717,<=5,10/22/2020
55718,31,10/22/2020
55719,57,10/22/2020
55720,166,10/22/2020
55721,54,10/22/2020
55722,18,10/22/2020
55723,15,10/22/2020
55724,7,10/22/2020
55725,<=5,10/22/2020
55726,12,10/22/2020
55730,0,10/22/2020
55731,43,10/22/2020
55732,16,10/22/2020
55733,67,10/22/2020
55734,91,10/22/2020
55735,14,10/22/2020
55736,7,10/22/2020
55738,<=5,10/22/2020
55741,55,10/22/2020
55742,<=5,10/22/2020
55744,290,10/22/2020
55745,0,10/22/2020
55746,204,10/22/2020
55747,0,10/22/2020
55748,23,10/22/2020
55749,<=5,10/22/2020
55750,21,10/22/2020
55751,11,10/22/2020
55752,10,10/22/2020
55753,10,10/22/2020
55756,<=5,10/22/2020
55757,9,10/22/2020
55758,0,10/22/2020
55760,25,10/22/2020
55763,<=5,10/22/2020
55764,12,10/22/2020
55765,30,10/22/2020
55766,<=5,10/22/2020
55767,63,10/22/2020
55768,50,10/22/2020
55769,33,10/22/2020
55771,19,10/22/2020
55772,9,10/22/2020
55775,26,10/22/2020
55777,0,10/22/2020
55779,50,10/22/2020
55780,<=5,10/22/2020
55781,10,10/22/2020
55782,<=5,10/22/2020
55783,25,10/22/2020
55784,0,10/22/2020
55785,8,10/22/2020
55786,10,10/22/2020
55787,<=5,10/22/2020
55790,20,10/22/2020
55792,75,10/22/2020
55793,16,10/22/2020
55795,93,10/22/2020
55797,15,10/22/2020
55798,<=5,10/22/2020
55802,40,10/22/2020
55803,276,10/22/2020
55804,175,10/22/2020
55805,223,10/22/2020
55806,117,10/22/2020
55807,96,10/22/2020
55808,77,10/22/2020
55810,116,10/22/2020
55811,501,10/22/2020
55812,259,10/22/2020
55814,<=5,10/22/2020
55815,0,10/22/2020
55816,<=5,10/22/2020
55901,1169,10/22/2020
55902,320,10/22/2020
55903,29,10/22/2020
55904,905,10/22/2020
55905,<=5,10/22/2020
55906,296,10/22/2020
55909,18,10/22/2020
55910,9,10/22/2020
55912,1351,10/22/2020
55917,38,10/22/2020
55918,7,10/22/2020
55919,27,10/22/2020
55920,139,10/22/2020
55921,25,10/22/2020
55922,<=5,10/22/2020
55923,57,10/22/2020
55924,27,10/22/2020
55925,23,10/22/2020
55926,11,10/22/2020
55927,90,10/22/2020
55929,33,10/22/2020
55931,<=5,10/22/2020
55932,38,10/22/2020
55933,<=5,10/22/2020
55934,45,10/22/2020
55935,6,10/22/2020
55936,24,10/22/2020
55939,14,10/22/2020
55940,45,10/22/2020
55941,10,10/22/2020
55942,0,10/22/2020
55943,27,10/22/2020
55944,133,10/22/2020
55945,25,10/22/2020
55946,44,10/22/2020
55947,101,10/22/2020
55949,19,10/22/2020
55950,<=5,10/22/2020
55951,15,10/22/2020
55952,49,10/22/2020
55953,21,10/22/2020
55954,10,10/22/2020
55955,73,10/22/2020
55956,20,10/22/2020
55957,11,10/22/2020
55959,31,10/22/2020
55960,57,10/22/2020
55961,<=5,10/22/2020
55962,7,10/22/2020
55963,61,10/22/2020
55964,92,10/22/2020
55965,24,10/22/2020
55967,17,10/22/2020
55968,<=5,10/22/2020
55969,9,10/22/2020
55970,11,10/22/2020
55971,58,10/22/2020
55972,80,10/22/2020
55973,<=5,10/22/2020
55974,<=5,10/22/2020
55975,63,10/22/2020
55976,110,10/22/2020
55977,<=5,10/22/2020
55979,14,10/22/2020
55981,65,10/22/2020
55982,6,10/22/2020
55983,16,10/22/2020
55985,18,10/22/2020
55987,969,10/22/2020
55988,0,10/22/2020
55990,14,10/22/2020
55991,15,10/22/2020
55992,60,10/22/2020
56001,1672,10/22/2020
56002,<=5,10/22/2020
56003,404,10/22/2020
56006,<=5,10/22/2020
56007,523,10/22/2020
56009,19,10/22/2020
56010,16,10/22/2020
56011,133,10/22/2020
56013,83,10/22/2020
56014,15,10/22/2020
56016,28,10/22/2020
56017,27,10/22/2020
56019,7,10/22/2020
56020,0,10/22/2020
56021,19,10/22/2020
56022,<=5,10/22/2020
56023,7,10/22/2020
56024,48,10/22/2020
56025,10,10/22/2020
56026,26,10/22/2020
56027,14,10/22/2020
56028,21,10/22/2020
56029,10,10/22/2020
56030,0,10/22/2020
56031,374,10/22/2020
56032,9,10/22/2020
56033,7,10/22/2020
56034,8,10/22/2020
56035,9,10/22/2020
56036,23,10/22/2020
56037,23,10/22/2020
56039,8,10/22/2020
56041,15,10/22/2020
56042,9,10/22/2020
56043,8,10/22/2020
56044,34,10/22/2020
56045,7,10/22/2020
56046,<=5,10/22/2020
56047,0,10/22/2020
56048,92,10/22/2020
56050,31,10/22/2020
56051,7,10/22/2020
56052,15,10/22/2020
56054,11,10/22/2020
56055,94,10/22/2020
56056,<=5,10/22/2020
56057,136,10/22/2020
56058,84,10/22/2020
56060,8,10/22/2020
56062,214,10/22/2020
56063,51,10/22/2020
56065,29,10/22/2020
56068,15,10/22/2020
56069,138,10/22/2020
56071,342,10/22/2020
56072,26,10/22/2020
56073,210,10/22/2020
56074,48,10/22/2020
56075,<=5,10/22/2020
56078,8,10/22/2020
56080,19,10/22/2020
56081,286,10/22/2020
56082,210,10/22/2020
56083,14,10/22/2020
56084,0,10/22/2020
56085,58,10/22/2020
