zip,pop,cases,date,total_cases,n_leq5,cases_lag,totalcases_last,totalcases_last_max,rate_last,rate_last_max,rate_last_ci_upper,rate_last_ci_lower,current_rate,school_opening_status
55946,3070,27,2020-08-27,27,0,26,1,1,3.257328990228013,3.257328990228013,9.64169381107492,0,61.88925081433224,All In-Person
55947,7080,36,2020-08-27,36,0,30,6,6,8.474576271186441,8.474576271186441,15.255649570416708,1.6935029719561747,45.19774011299435,All In-Person
55949,1690,2,2020-08-27,2,1,2,0,4,0,23.668639053254438,46.86390532544379,0,59.171597633136095,Elem In-Person / HS Hybrid
55950,134,2,2020-08-27,2,1,2,0,4,0,298.5074626865672,591.044776119403,0,298.5074626865672,All Distance
55951,1420,2,2020-08-27,2,1,2,0,4,0,28.169014084507044,55.774647887323944,0,14.084507042253522,Elem In-Person / HS Hybrid
55952,2450,16,2020-08-27,16,0,15,1,1,4.081632653061225,4.081632653061225,12.081632653061225,0,110.20408163265306,All In-Person
55953,820,17,2020-08-27,17,0,16,1,1,12.195121951219512,12.195121951219512,36.09756097560975,0,0,Elem In-Person / HS Hybrid
55954,1270,2,2020-08-27,2,1,2,0,4,0,31.496062992125985,62.36220472440945,0,23.62204724409449,Elem In-Person / HS Hybrid
55955,2790,18,2020-08-27,18,0,17,1,1,3.5842293906810037,3.5842293906810037,10.609318996415771,0,39.426523297491045,All In-Person
55956,1830,2,2020-08-27,2,1,2,0,4,0,21.85792349726776,43.278688524590166,0,10.92896174863388,Elem In-Person / HS Hybrid
55957,680,2,2020-08-27,2,1,2,0,4,0,58.8235294117647,116.47058823529412,0,44.11764705882353,All Hybrid
55959,2000,9,2020-08-27,9,0,7,2,2,10,10,23.85929291125633,0,45,All In-Person
55960,3280,34,2020-08-27,34,0,33,1,1,3.048780487804878,3.048780487804878,9.024390243902438,0,45.731707317073166,All In-Person
55961,350,2,2020-08-27,2,1,2,0,4,0,114.28571428571429,226.2857142857143,0,0,All Distance
55962,670,2,2020-08-27,2,1,2,0,4,0,59.701492537313435,118.2089552238806,0,59.701492537313435,All Hybrid
55963,5150,34,2020-08-27,34,0,28,6,6,11.650485436893204,11.650485436893204,20.97281533175734,2.328155542029071,27.184466019417474,Elem In-Person / HS Hybrid
55964,4540,48,2020-08-27,48,0,41,7,7,15.418502202643172,15.418502202643172,26.840688479485898,3.9963159258004453,41.85022026431718,Elem In-Person / HS Hybrid
55965,2140,10,2020-08-27,10,0,7,3,3,14.018691588785046,14.018691588785046,29.88233449922897,0,18.69158878504673,Elem In-Person / HS Hybrid
55967,910,10,2020-08-27,10,0,10,0,0,0,0,0,0,10.989010989010989,All In-Person
55968,97,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
55969,1080,2,2020-08-27,2,1,2,0,4,0,37.03703703703704,73.33333333333333,0,46.29629629629629,Elem In-Person / HS Hybrid
55970,840,2,2020-08-27,2,1,2,0,4,0,47.61904761904762,94.28571428571429,0,35.714285714285715,All Hybrid
55971,2900,16,2020-08-27,16,0,14,2,2,6.896551724137931,6.896551724137931,16.454684766383675,0,37.93103448275862,All In-Person
55972,4990,20,2020-08-27,20,0,13,7,7,14.028056112224448,14.028056112224448,24.42018551039398,3.635926714054914,44.08817635270541,Elem In-Person / HS Hybrid
55973,260,2,2020-08-27,2,1,2,0,4,0,153.84615384615387,304.6153846153846,0,153.84615384615387,All Distance
55974,1840,2,2020-08-27,2,1,2,0,4,0,21.73913043478261,43.04347826086956,0,0,Elem In-Person / HS Hybrid
55975,3840,33,2020-08-27,33,0,30,3,3,7.8125,7.8125,16.653175996966144,0,39.0625,All In-Person
55976,7820,67,2020-08-27,67,0,54,13,13,16.624040920716112,16.624040920716112,25.660972506278025,7.587109335154197,33.248081841432224,Elem In-Person / HS Hybrid
55977,210,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
55979,950,2,2020-08-27,2,1,2,0,4,0,42.10526315789473,83.36842105263159,0,10.526315789473683,All Hybrid
55981,3550,15,2020-08-27,15,0,12,3,3,8.450704225352114,8.450704225352114,18.013576289676056,0,92.95774647887323,All In-Person
55982,410,2,2020-08-27,2,1,2,0,4,0,97.5609756097561,193.17073170731706,0,0,Elem Hybrid / HS Distance
55983,1420,9,2020-08-27,9,0,8,1,1,7.042253521126761,7.042253521126761,20.845070422535212,0,21.12676056338028,All In-Person
55985,1710,9,2020-08-27,9,0,7,2,2,11.695906432748538,11.695906432748538,27.90560574415945,0,29.239766081871345,Elem In-Person / HS Hybrid
55987,25640,284,2020-08-27,284,0,215,69,69,26.911076443057723,26.911076443057723,33.26091371736327,20.561239168752174,62.402496099843994,All Hybrid
55990,860,2,2020-08-27,2,1,2,0,4,0,46.51162790697674,92.09302325581395,0,11.627906976744185,All Hybrid
55991,1280,2,2020-08-27,2,1,2,0,4,0,31.25,61.875,0,15.625,Elem In-Person / HS Hybrid
55992,4710,27,2020-08-27,27,0,23,4,4,8.492569002123142,8.492569002123142,16.81528662420382,0.169851380042463,27.60084925690021,All In-Person
56001,35680,954,2020-08-27,954,0,804,150,150,42.04035874439462,42.04035874439462,48.76821734284617,35.31250014594306,48.206278026905835,Elem Hybrid / HS Distance
56003,14010,266,2020-08-27,266,0,230,36,36,25.69593147751606,25.69593147751606,34.0899357601713,17.301927194860816,40.68522483940043,All Hybrid
56007,19070,332,2020-08-27,332,0,310,22,22,11.536444677503932,11.536444677503932,16.35721808560772,6.715671269400146,49.816465652857886,Elem In-Person / HS Hybrid
56009,1450,12,2020-08-27,12,0,11,1,1,6.896551724137931,6.896551724137931,20.413793103448274,0,41.37931034482759,All In-Person
56010,1010,2,2020-08-27,2,1,2,0,4,0,39.603960396039604,78.41584158415841,0,39.603960396039604,Elem In-Person / HS Hybrid
56011,8880,57,2020-08-27,57,0,49,8,8,9.00900900900901,9.00900900900901,15.251933743809158,2.76608427420886,31.53153153153153,All In-Person
56013,4040,49,2020-08-27,49,0,42,7,7,17.326732673267326,17.326732673267326,30.162555865560886,4.490909480973768,29.702970297029704,Elem In-Person / HS Hybrid
56014,660,2,2020-08-27,2,1,2,0,4,0,60.60606060606061,120,0,121.21212121212122,Elem Hybrid / HS Distance
56016,950,16,2020-08-27,16,0,15,1,1,10.526315789473683,10.526315789473683,31.157894736842106,0,84.21052631578947,Elem In-Person / HS Hybrid
56017,1570,15,2020-08-27,15,0,6,9,9,57.324840764331206,57.324840764331206,94.77707006369427,19.872611464968156,31.847133757961785,All Distance
56019,840,2,2020-08-27,2,1,2,0,4,0,47.61904761904762,94.28571428571429,0,0,All Hybrid
56020,120,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56021,1070,7,2020-08-27,7,0,2,5,5,46.72897196261682,46.72897196261682,87.68872183083727,5.769222094396378,28.037383177570092,Elem Hybrid / HS Distance
56022,95,2,2020-08-27,2,1,2,0,4,0,421.05263157894734,833.6842105263157,0,0,All Distance
56023,390,2,2020-08-27,2,1,2,0,4,0,102.56410256410257,203.0769230769231,0,25.641025641025642,All Distance
56024,3070,25,2020-08-27,25,0,20,5,5,16.286644951140065,16.286644951140065,30.562518683712014,2.010771218568119,32.57328990228013,Elem In-Person / HS Hybrid
56025,520,2,2020-08-27,2,1,2,0,4,0,76.92307692307693,152.3076923076923,0,38.46153846153847,Elem Hybrid / HS Distance
56026,1870,16,2020-08-27,16,0,11,5,5,26.7379679144385,26.7379679144385,50.17483013850047,3.301105690376537,21.390374331550802,All Hybrid
56027,680,11,2020-08-27,11,0,9,2,2,29.41176470588235,29.41176470588235,70.17439091545978,0,0,All Hybrid
56028,1180,10,2020-08-27,10,0,9,1,1,8.474576271186441,8.474576271186441,25.084745762711865,0,25.423728813559322,All In-Person
56029,610,2,2020-08-27,2,1,2,0,4,0,65.57377049180327,129.83606557377047,0,49.180327868852466,Elem Hybrid / HS Distance
56031,11280,162,2020-08-27,162,0,153,9,9,7.978723404255319,7.978723404255319,13.191489361702127,2.7659574468085104,33.68794326241135,All In-Person
56032,306,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56033,270,2,2020-08-27,2,1,2,0,4,0,148.14814814814815,293.3333333333333,0,333.3333333333333,All Distance
56034,540,2,2020-08-27,2,1,2,0,4,0,74.07407407407408,146.66666666666666,0,0,Elem Hybrid / HS Distance
56035,556,7,2020-08-27,7,0,2,5,5,89.92805755395683,89.92805755395683,168.75347546581992,11.102639642093747,35.97122302158274,All Distance
56036,1770,10,2020-08-27,10,0,9,1,1,5.649717514124294,5.649717514124294,16.72316384180791,0,11.299435028248588,All In-Person
56037,1510,14,2020-08-27,14,0,9,5,5,33.11258278145695,33.11258278145695,62.13704129734826,4.088124265565646,19.867549668874172,Elem Hybrid / HS Distance
56039,960,0,2020-08-27,0,0,2,-2,-2,-20.833333333333332,-20.833333333333332,NaN,NaN,20.833333333333332,All In-Person
56041,1080,7,2020-08-27,7,0,6,1,1,9.25925925925926,9.25925925925926,27.40740740740741,0,0,All In-Person
56042,650,2,2020-08-27,2,1,0,2,6,30.76923076923077,92.30769230769232,166.16922916700045,0,61.53846153846154,All Distance
56043,500,2,2020-08-27,2,1,2,0,4,0,80,158.4,0,20,Elem Hybrid / HS Distance
56044,1940,13,2020-08-27,13,0,8,5,5,25.77319587628866,25.77319587628866,48.36439812319375,3.181993629383569,36.08247422680412,All Hybrid
56045,790,2,2020-08-27,2,1,2,0,4,0,50.63291139240506,100.25316455696202,0,0,All Hybrid
56046,59,2,2020-08-27,2,1,2,0,4,0,677.9661016949152,1342.3728813559321,0,0,All Distance
56047,75,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56048,3910,50,2020-08-27,50,0,43,7,7,17.902813299232736,17.902813299232736,31.165402991525827,4.640223606939648,43.47826086956522,Elem In-Person / HS Hybrid
56050,1360,23,2020-08-27,23,0,22,1,1,7.352941176470588,7.352941176470588,21.76470588235294,0,36.76470588235294,All In-Person
56051,530,2,2020-08-27,2,1,2,0,4,0,75.47169811320755,149.43396226415095,0,56.60377358490565,Elem Hybrid / HS Distance
56052,700,6,2020-08-27,6,0,6,0,0,0,0,0,0,42.85714285714286,All In-Person
56054,900,0,2020-08-27,0,0,0,0,0,0,0,0,0,100,All In-Person
56055,3640,38,2020-08-27,38,0,34,4,4,10.989010989010989,10.989010989010989,21.75824175824176,0.21978021978021997,19.230769230769234,Elem In-Person / HS Hybrid
56056,95,2,2020-08-27,2,1,0,2,6,210.52631578947367,631.578947368421,1136.947357458424,0,0,All Distance
56057,3820,105,2020-08-27,105,0,45,60,60,157.06806282722513,157.06806282722513,196.81176627521745,117.32435937923277,44.50261780104712,All Distance
56058,5800,52,2020-08-27,52,0,28,24,24,41.37931034482759,41.37931034482759,57.93448239950009,24.824138290155073,41.37931034482759,Elem Hybrid / HS Distance
56060,390,2,2020-08-27,2,1,2,0,4,0,102.56410256410257,203.0769230769231,0,25.641025641025642,All Distance
56062,2970,174,2020-08-27,174,0,138,36,36,121.21212121212122,121.21212121212122,160.8080808080808,81.61616161616163,23.569023569023567,All Distance
56063,2650,30,2020-08-27,30,0,25,5,5,18.867924528301888,18.867924528301888,35.406389569432406,2.3294594871713676,37.735849056603776,Elem In-Person / HS Hybrid
56065,2520,13,2020-08-27,13,0,9,4,4,15.873015873015873,15.873015873015873,31.42857142857143,0.3174603174603178,31.746031746031747,Elem In-Person / HS Hybrid
56068,990,10,2020-08-27,10,0,7,3,3,30.303030303030305,30.303030303030305,64.59413720035353,0,60.60606060606061,Elem Hybrid / HS Distance
56069,4450,57,2020-08-27,57,0,39,18,18,40.449438202247194,40.449438202247194,59.136125273604044,21.762751130890344,58.42696629213483,Elem Hybrid / HS Distance
56071,11820,185,2020-08-27,185,0,175,10,10,8.460236886632826,8.460236886632826,13.703946035473795,3.2165277377918584,80.37225042301183,All In-Person
56072,2170,17,2020-08-27,17,0,14,3,3,13.824884792626728,13.824884792626728,29.469214667442394,0,13.824884792626728,Elem In-Person / HS Hybrid
56073,15510,68,2020-08-27,68,0,58,10,10,6.447453255963894,6.447453255963894,10.443626185641538,2.451280326286252,43.84268214055448,All In-Person
56074,1990,13,2020-08-27,13,0,9,4,4,20.100502512562816,20.100502512562816,39.798994974874375,0.4020100502512567,25.12562814070352,All Hybrid
56075,125,2,2020-08-27,2,1,2,0,4,0,320,633.6,0,0,All Distance
56078,440,2,2020-08-27,2,1,2,0,4,0,90.9090909090909,180,0,0,Elem Hybrid / HS Distance
56080,775,16,2020-08-27,16,0,14,2,2,25.806451612903224,25.806451612903224,61.572368803242135,0,0,All Hybrid
56081,5790,193,2020-08-27,193,0,187,6,6,10.362694300518134,10.362694300518134,18.654576676778976,2.070811924257291,29.360967184801382,Elem In-Person / HS Hybrid
56082,10960,137,2020-08-27,137,0,113,24,24,21.897810218978105,21.897810218978105,30.658758934042023,13.136861503914181,50.18248175182482,All Hybrid
56083,810,8,2020-08-27,8,0,2,6,6,74.07407407407408,74.07407407407408,133.3456777266053,14.802470421542859,37.03703703703704,All Distance
56085,5070,26,2020-08-27,26,0,23,3,3,5.9171597633136095,5.9171597633136095,12.613056376400396,0,19.723865877712033,All In-Person
56087,2820,25,2020-08-27,25,0,15,10,10,35.46099290780142,35.46099290780142,57.43994402102845,13.482041794574384,10.638297872340425,Elem Hybrid / HS Distance
56088,1790,20,2020-08-27,20,0,20,0,0,0,0,0,0,78.2122905027933,All In-Person
56089,180,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56090,560,7,2020-08-27,7,0,7,0,0,0,0,0,0,71.42857142857143,All In-Person
56091,340,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56093,10990,180,2020-08-27,180,0,104,76,76,69.15377616014558,69.15377616014558,84.70144118169193,53.60611113859923,34.57688808007279,All Distance
56096,2700,30,2020-08-27,30,0,28,2,2,7.407407407407407,7.407407407407407,17.67355030463432,0,7.407407407407407,All In-Person
56097,3320,15,2020-08-27,15,0,12,3,3,9.036144578313253,9.036144578313253,19.261504767575303,0,42.16867469879518,All In-Person
56098,1920,14,2020-08-27,14,0,13,1,1,5.208333333333333,5.208333333333333,15.416666666666666,0,31.25,All In-Person
56101,5560,124,2020-08-27,124,0,123,1,1,1.7985611510791368,1.7985611510791368,5.323741007194244,0,52.15827338129497,All In-Person
56110,1700,44,2020-08-27,44,0,42,2,2,11.76470588235294,11.76470588235294,28.069756366183917,0,100,Elem In-Person / HS Hybrid
56111,430,2,2020-08-27,2,1,2,0,4,0,93.02325581395348,184.1860465116279,0,-93.02325581395348,Elem Hybrid / HS Distance
56113,240,2,2020-08-27,2,1,2,0,4,0,166.66666666666666,330,0,0,All Distance
56114,350,2,2020-08-27,2,1,2,0,4,0,114.28571428571429,226.2857142857143,0,0,All Distance
56115,1240,2,2020-08-27,2,1,2,0,4,0,32.25806451612903,63.87096774193548,0,64.51612903225806,Elem In-Person / HS Hybrid
56116,560,2,2020-08-27,2,1,2,0,4,0,71.42857142857143,141.42857142857144,0,71.42857142857143,Elem Hybrid / HS Distance
56117,400,11,2020-08-27,11,0,11,0,0,0,0,0,0,150,All In-Person
56118,390,2,2020-08-27,2,1,2,0,4,0,102.56410256410257,203.0769230769231,0,0,All Distance
56119,980,28,2020-08-27,28,0,27,1,1,10.204081632653063,10.204081632653063,30.20408163265306,0,91.83673469387756,Elem In-Person / HS Hybrid
56120,1040,39,2020-08-27,39,0,37,2,2,19.230769230769234,19.230769230769234,45.88325559856986,0,28.846153846153847,Elem In-Person / HS Hybrid
56121,560,10,2020-08-27,10,0,10,0,0,0,0,0,0,35.714285714285715,All In-Person
56122,510,35,2020-08-27,35,0,34,1,1,19.607843137254903,19.607843137254903,58.03921568627452,0,117.6470588235294,Elem In-Person / HS Hybrid
56123,470,2,2020-08-27,2,1,2,0,4,0,85.1063829787234,168.51063829787233,0,191.48936170212767,Elem Hybrid / HS Distance
56125,59,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56127,380,2,2020-08-27,2,1,2,0,4,0,105.26315789473684,208.42105263157893,0,26.31578947368421,All Distance
56128,1950,29,2020-08-27,29,0,25,4,4,20.512820512820515,20.512820512820515,40.61538461538462,0.41025641025641063,97.435897435897445,All Hybrid
56129,700,27,2020-08-27,27,0,20,7,7,100,100,174.08103670980856,25.918963290191463,100,All Distance
56131,2070,45,2020-08-27,45,0,41,4,4,19.32367149758454,19.32367149758454,38.26086956521739,0.38647342995169115,115.94202898550725,Elem In-Person / HS Hybrid
56132,480,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56134,350,2,2020-08-27,2,1,2,0,4,0,114.28571428571429,226.2857142857143,0,142.85714285714286,All Distance
56136,880,2,2020-08-27,2,1,2,0,4,0,45.45454545454545,90,0,181.8181818181818,All Hybrid
56137,1030,18,2020-08-27,18,0,14,4,4,38.83495145631068,38.83495145631068,76.89320388349513,0.7766990291262142,135.92233009708738,Elem Hybrid / HS Distance
56138,810,6,2020-08-27,6,0,2,4,4,49.382716049382715,49.382716049382715,97.77777777777777,0.9876543209876552,172.8395061728395,Elem Hybrid / HS Distance
56139,350,9,2020-08-27,9,0,9,0,0,0,0,0,0,28.571428571428573,All In-Person
56140,59,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56141,310,7,2020-08-27,7,0,7,0,0,0,0,0,0,32.25806451612903,All In-Person
56142,890,2,2020-08-27,2,1,2,0,4,0,44.943820224719104,88.98876404494382,0,56.17977528089887,All Hybrid
56143,4180,36,2020-08-27,36,0,28,8,8,19.138755980861244,19.138755980861244,32.40123723565199,5.876274726070497,19.138755980861244,Elem In-Person / HS Hybrid
56144,1040,14,2020-08-27,14,0,12,2,2,19.230769230769234,19.230769230769234,45.88325559856986,0,76.92307692307693,Elem In-Person / HS Hybrid
56145,540,7,2020-08-27,7,0,2,5,5,92.59259259259258,92.59259259259258,173.75357844258497,11.43160674260023,74.07407407407408,All Distance
56146,33,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56147,198,2,2020-08-27,2,1,2,0,4,0,202.02020202020205,400,0,252.5252525252525,All Distance
56149,1170,14,2020-08-27,14,0,13,1,1,8.547008547008547,8.547008547008547,25.299145299145298,0,68.37606837606837,All In-Person
56150,2610,20,2020-08-27,20,0,18,2,2,7.662835249042145,7.662835249042145,18.282983073759638,0,45.97701149425287,All In-Person
56151,800,13,2020-08-27,13,0,12,1,1,12.5,12.5,37,0,50,Elem In-Person / HS Hybrid
56152,1230,7,2020-08-27,7,0,2,5,5,40.650406504065046,40.650406504065046,76.28205882845194,5.01875417967815,24.390243902439025,Elem Hybrid / HS Distance
56153,214,2,2020-08-27,2,1,2,0,4,0,186.91588785046727,370.0934579439253,0,327.10280373831773,All Distance
56155,400,18,2020-08-27,18,0,16,2,2,50,50,119.29646455628165,0,0,Elem Hybrid / HS Distance
56156,5650,68,2020-08-27,68,0,57,11,11,19.469026548672566,19.469026548672566,30.974485998401033,7.963567098944099,84.95575221238938,Elem In-Person / HS Hybrid
56157,680,8,2020-08-27,8,0,6,2,2,29.41176470588235,29.41176470588235,70.17439091545978,0,29.41176470588235,All Hybrid
56158,380,11,2020-08-27,11,0,8,3,3,78.94736842105263,78.94736842105263,168.28472586407892,0,52.63157894736842,All Distance
56159,2540,50,2020-08-27,50,0,42,8,8,31.496062992125985,31.496062992125985,53.32172112008871,9.670404864163258,11.811023622047244,Elem Hybrid / HS Distance
56160,220,2,2020-08-27,2,1,2,0,4,0,181.8181818181818,360,0,0,All Distance
56161,400,11,2020-08-27,11,0,11,0,0,0,0,0,0,0,All In-Person
56162,230,2,2020-08-27,2,1,2,0,4,0,173.91304347826087,344.3478260869565,0,0,All Distance
56164,5310,124,2020-08-27,124,0,112,12,12,22.598870056497177,22.598870056497177,35.38538449278719,9.812355620207159,52.73069679849341,All Hybrid
56165,350,15,2020-08-27,15,0,15,0,0,0,0,0,0,57.142857142857146,All In-Person
56166,207,2,2020-08-27,2,1,0,2,6,96.6183574879227,289.8550724637681,521.7874345823685,0,0,All Distance
56167,590,11,2020-08-27,11,0,11,0,0,0,0,0,0,152.54237288135593,All In-Person
56168,910,23,2020-08-27,23,0,17,6,6,65.93406593406593,65.93406593406593,118.69230654785746,13.175825320274413,54.94505494505495,All Distance
56169,710,7,2020-08-27,7,0,7,0,0,0,0,0,0,56.33802816901409,All In-Person
56170,530,2,2020-08-27,2,1,2,0,4,0,75.47169811320755,149.43396226415095,0,56.60377358490565,Elem Hybrid / HS Distance
56171,1570,14,2020-08-27,14,0,11,3,3,19.10828025477707,19.10828025477707,40.73133492251593,0,19.10828025477707,Elem In-Person / HS Hybrid
56172,2780,38,2020-08-27,38,0,28,10,10,35.97122302158274,35.97122302158274,58.26641803571951,13.676028007445957,122.3021582733813,Elem Hybrid / HS Distance
56173,340,0,2020-08-27,0,0,0,0,0,0,0,0,0,88.23529411764706,All In-Person
56174,350,2,2020-08-27,2,1,2,0,4,0,114.28571428571429,226.2857142857143,0,0,All Distance
56175,2740,24,2020-08-27,24,0,21,3,3,10.948905109489052,10.948905109489052,23.33875760158759,0,65.69343065693431,Elem In-Person / HS Hybrid
56176,1000,7,2020-08-27,7,0,7,0,0,0,0,0,0,40,All In-Person
56177,95,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56178,1590,38,2020-08-27,38,0,37,1,1,6.289308176100628,6.289308176100628,18.61635220125786,0,88.0503144654088,All In-Person
56180,1200,2,2020-08-27,2,1,2,0,4,0,33.333333333333336,66,0,41.666666666666664,Elem In-Person / HS Hybrid
56181,990,2,2020-08-27,2,1,2,0,4,0,40.4040404040404,80,0,50.50505050505051,All Hybrid
56183,1070,8,2020-08-27,8,0,2,6,6,56.074766355140184,56.074766355140184,100.94392426032736,11.205608449953006,46.72897196261682,All Distance
56185,550,12,2020-08-27,12,0,9,3,3,54.54545454545455,54.54545454545455,116.26944696063637,0,36.36363636363637,All Distance
56186,320,2,2020-08-27,2,1,2,0,4,0,125,247.5,0,0,All Distance
56187,14610,1645,2020-08-27,1645,0,1597,48,48,32.85420944558521,32.85420944558521,42.14871891262149,23.559699978548938,126.62559890485969,Elem Hybrid / HS Distance
56201,23030,665,2020-08-27,665,0,609,56,56,24.316109422492403,24.316109422492403,30.684887953171447,17.94733089181335,132.4359531046461,All Hybrid
56207,250,2,2020-08-27,2,1,0,2,6,80,240,432.03999583420114,0,0,All Distance
56208,1730,11,2020-08-27,11,0,11,0,0,0,0,0,0,46.24277456647399,All In-Person
56209,2250,14,2020-08-27,14,0,11,3,3,13.333333333333332,13.333333333333332,28.421420368155555,0,53.33333333333333,Elem In-Person / HS Hybrid
56211,440,2,2020-08-27,2,1,2,0,4,0,90.9090909090909,180,0,136.36363636363635,Elem Hybrid / HS Distance
56212,400,0,2020-08-27,0,0,0,0,0,0,0,0,0,125,All In-Person
56214,580,0,2020-08-27,0,0,0,0,0,0,0,0,0,34.48275862068965,All In-Person
56215,4080,35,2020-08-27,35,0,33,2,2,4.901960784313726,4.901960784313726,11.6957318192433,0,63.72549019607843,All In-Person
56216,590,6,2020-08-27,6,0,6,0,0,0,0,0,0,101.69491525423729,All In-Person
56218,470,2,2020-08-27,2,1,2,0,4,0,85.1063829787234,168.51063829787233,0,106.38297872340425,Elem Hybrid / HS Distance
56219,530,2,2020-08-27,2,1,2,0,4,0,75.47169811320755,149.43396226415095,0,37.735849056603776,Elem Hybrid / HS Distance
56220,2620,15,2020-08-27,15,0,2,13,13,49.61832061068702,49.61832061068702,76.59114694621915,22.645494275154892,68.70229007633587,Elem Hybrid / HS Distance
56221,740,0,2020-08-27,0,0,0,0,0,0,0,0,0,13.513513513513514,All In-Person
56222,1890,14,2020-08-27,14,0,12,2,2,10.582010582010582,10.582010582010582,25.247929006620456,0,116.4021164021164,Elem In-Person / HS Hybrid
56223,1240,20,2020-08-27,20,0,18,2,2,16.129032258064516,16.129032258064516,38.482730502026335,0,16.129032258064516,Elem In-Person / HS Hybrid
56224,300,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56225,590,11,2020-08-27,11,0,8,3,3,50.847457627118644,50.847457627118644,108.38677259042373,0,84.7457627118644,All Distance
56226,230,0,2020-08-27,0,0,0,0,0,0,0,0,0,173.91304347826087,All In-Person
56227,180,0,2020-08-27,0,0,0,0,0,0,0,0,0,111.11111111111111,All In-Person
56228,720,2,2020-08-27,2,1,2,0,4,0,55.55555555555556,110,0,41.666666666666664,All Hybrid
56229,1880,15,2020-08-27,15,0,14,1,1,5.319148936170213,5.319148936170213,15.74468085106383,0,42.5531914893617,All In-Person
56230,690,2,2020-08-27,2,1,2,0,4,0,57.971014492753625,114.78260869565217,0,28.985507246376812,All Hybrid
56231,380,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56232,2120,7,2020-08-27,7,0,2,5,5,23.58490566037736,23.58490566037736,44.25798696179051,2.9118243589642097,56.60377358490565,All Hybrid
56235,560,2,2020-08-27,2,1,2,0,4,0,71.42857142857143,141.42857142857144,0,17.857142857142858,Elem Hybrid / HS Distance
56236,340,2,2020-08-27,2,1,2,0,4,0,117.6470588235294,232.94117647058823,0,117.6470588235294,All Distance
56237,540,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56239,650,9,2020-08-27,9,0,8,1,1,15.384615384615385,15.384615384615385,45.53846153846154,0,276.9230769230769,Elem In-Person / HS Hybrid
56240,920,9,2020-08-27,9,0,8,1,1,10.869565217391305,10.869565217391305,32.17391304347826,0,65.21739130434783,Elem In-Person / HS Hybrid
56241,3660,18,2020-08-27,18,0,16,2,2,5.46448087431694,5.46448087431694,13.037864978828594,0,40.98360655737705,All In-Person
56243,1470,8,2020-08-27,8,0,7,1,1,6.802721088435374,6.802721088435374,20.136054421768705,0,47.61904761904762,All In-Person
56244,1880,7,2020-08-27,7,0,2,5,5,26.595744680851062,26.595744680851062,49.907942744146744,3.283546617555385,15.957446808510637,All Hybrid
56245,490,6,2020-08-27,6,0,6,0,0,0,0,0,0,61.224489795918366,All In-Person
56248,700,19,2020-08-27,19,0,19,0,0,0,0,0,0,14.285714285714286,All In-Person
56249,280,0,2020-08-27,0,0,0,0,0,0,0,0,0,0,All In-Person
56251,960,13,2020-08-27,13,0,12,1,1,10.416666666666666,10.416666666666666,30.833333333333332,0,135.41666666666666,Elem In-Person / HS Hybrid
56252,1280,10,2020-08-27,10,0,9,1,1,7.8125,7.8125,23.125,0,15.625,All In-Person
56253,890,2,2020-08-27,2,1,2,0,4,0,44.943820224719104,88.98876404494382,0,11.235955056179776,All Hybrid
56255,390,2,2020-08-27,2,1,2,0,4,0,102.56410256410257,203.0769230769231,0,0,All Distance
56256,2230,2,2020-08-27,2,1,2,0,4,0,17.937219730941703,35.51569506726457,0,26.90582959641256,All In-Person
56257,380,2,2020-08-27,2,1,2,0,4,0,105.26315789473684,208.42105263157893,0,0,All Distance
56258,14000,355,2020-08-27,355,0,339,16,16,11.428571428571429,11.428571428571429,17.02857142857143,5.828571428571429,53.57142857142857,Elem In-Person / HS Hybrid
56260,790,2,2020-08-27,2,1,2,0,4,0,50.63291139240506,100.25316455696202,0,113.92405063291139,All Hybrid
56262,730,21,2020-08-27,21,0,21,0,0,0,0,0,0,0,All In-Person
56263,510,2,2020-08-27,2,1,2,0,4,0,78.43137254901961,155.29411764705884,0,235.2941176470588,Elem Hybrid / HS Distance
56264,1980,33,2020-08-27,33,0,24,9,9,45.45454545454545,45.45454545454545,75.15151515151514,15.757575757575758,65.65656565656566,Elem Hybrid / HS Distance
56265,7210,92,2020-08-27,92,0,79,13,13,18.030513176144243,18.030513176144243,27.832011789056057,8.22901456323243,155.3398058252427,Elem In-Person / HS Hybrid
